Date,CIPLA.NS,GOLDBEES.NS,INFY.NS,ITC.NS,MARICO.NS,MARUTI.NS,SUNPHARMA.NS,TATAMOTORS.NS,TCS.NS
2022-05-31,980.19970703125,43.95000076293945,1429.632568359375,264.81634521484375,525.8851318359375,7840.46044921875,848.390625,442.171875,3239.337890625
2022-06-01,970.92041015625,43.52000045776367,1405.81494140625,265.990478515625,512.6801147460938,7813.93603515625,827.3435668945312,443.2186279296875,3230.528076171875
2022-06-02,974.4248046875,43.97999954223633,1433.8162841796875,267.60491943359375,510.2165222167969,7800.1572265625,847.3555297851562,437.7855529785156,3295.80859375
2022-06-03,948.6106567382812,44.150001525878906,1446.8421630859375,266.8221740722656,505.97906494140625,7583.2890625,852.8267822265625,430.5580749511719,3312.321044921875
2022-06-06,963.5166625976562,44.0,1454.781494140625,268.87689208984375,505.28924560546875,7588.7021484375,847.6019897460938,431.0066833496094,3303.462890625
2022-06-07,960.259033203125,43.86000061035156,1432.5802001953125,267.9963073730469,491.6407775878906,7685.990234375,836.2158813476562,434.4958190917969,3237.749267578125
2022-06-08,950.5848999023438,43.880001068115234,1426.209716796875,262.1256103515625,484.1513671875,7767.72802734375,835.2301025390625,434.2964172363281,3277.658935546875
2022-06-09,959.4693603515625,43.95000076293945,1440.4718017578125,265.0120544433594,489.42352294921875,7804.537109375,846.6654663085938,427.16864013671875,3299.75634765625
2022-06-10,954.385498046875,43.810001373291016,1404.151123046875,264.3271179199219,485.3831787109375,7809.7041015625,833.7020874023438,426.72003173828125,3235.052978515625
2022-06-13,942.490234375,44.189998626708984,1354.423828125,258.9456787109375,492.87255859375,7776.73388671875,817.7318725585938,405.4364013671875,3099.966552734375
2022-06-14,952.3124389648438,43.56999969482422,1369.684326171875,259.7284240722656,492.5276794433594,7688.205078125,813.3450317382812,403.89117431640625,3091.2529296875
2022-06-15,956.3598022460938,43.61000061035156,1352.2369384765625,257.7226257324219,486.6149597167969,7729.3447265625,810.6340942382812,412.8133850097656,3087.160400390625
2022-06-16,928.867431640625,43.720001220703125,1328.466796875,255.080810546875,477.74591064453125,7709.80810546875,803.043212890625,391.7291259765625,3025.25
2022-06-17,903.0038452148438,44.08000183105469,1319.0538330078125,257.624755859375,466.5118103027344,7566.65673828125,782.1441040039062,387.7415466308594,2974.122802734375
2022-06-20,913.9613037109375,43.81999969482422,1344.5830078125,258.40753173828125,477.844482421875,7539.88671875,793.8751831054688,381.5109558105469,2996.749755859375
2022-06-21,926.1527099609375,43.779998779296875,1378.5743408203125,264.0824890136719,477.844482421875,7657.64599609375,805.8529052734375,396.3646545410156,3092.600830078125
2022-06-22,905.1262817382812,43.68000030517578,1366.546630859375,259.5816345214844,474.1490173339844,7659.76171875,797.8184204101562,391.8786315917969,3103.192138671875
2022-06-23,921.364990234375,43.7599983215332,1380.9986572265625,259.77734375,469.4681701660156,8140.29638671875,813.1972045898438,405.9348449707031,3185.85205078125
2022-06-24,921.7105102539062,43.65999984741211,1370.207275390625,260.11981201171875,475.18377685546875,8231.0400390625,812.9014282226562,408.0282897949219,3170.735595703125
2022-06-27,920.3778076171875,43.869998931884766,1402.059326171875,264.1314392089844,475.676513671875,8315.2373046875,823.794677734375,413.212158203125,3191.532470703125
2022-06-28,932.964111328125,43.79999923706055,1407.3363037109375,265.990478515625,481.49066162109375,8355.5400390625,816.8446655273438,415.8040771484375,3194.8544921875
2022-06-29,935.4814453125,43.7599983215332,1391.267578125,268.14306640625,468.8768615722656,8374.4375,826.8013916015625,415.654541015625,3168.231689453125
2022-06-30,905.42236328125,43.7599983215332,1389.9840087890625,267.60491943359375,470.9463195800781,8336.8896484375,818.8162841796875,410.5205078125,3145.701416015625
2022-07-01,937.1101684570312,44.36000061035156,1406.623046875,278.2210693359375,484.0528259277344,8269.81640625,817.4854125976562,411.4177551269531,3191.917724609375
2022-07-04,918.69970703125,44.68000030517578,1414.7999267578125,285.6083068847656,492.2320251464844,8309.921875,817.6333618164062,407.1809387207031,3114.84228515625
2022-07-05,925.363037109375,44.79999923706055,1403.3427734375,280.716064453125,485.0875244140625,8216.7685546875,823.9424438476562,410.71990966796875,3096.7890625
2022-07-06,933.4577026367188,44.16999816894531,1418.2706298828125,283.0643615722656,491.5915222167969,8493.671875,825.8156127929688,415.056396484375,3139.58740234375
2022-07-07,923.2406005859375,43.59000015258789,1424.9737548828125,285.6572570800781,491.73931884765625,8470.396484375,837.3988647460938,429.5113525390625,3165.680419921875
2022-07-08,923.4380493164062,43.56999969482422,1439.94873046875,286.7335205078125,496.4201965332031,8342.0068359375,845.5318603515625,440.1781005859375,3144.112548828125
